Date,Time,Open,High,Low,Close
3/9,13:30,389.4,389.7,389.33,389.57
3/9,13:25,389.47,389.53,389.22,389.4
3/9,13:20,389.435,389.625,389.335,389.467
3/9,13:15,389.73,389.77,389.27,389.425
3/9,13:10,389.751,389.84,389.53,389.74
3/9,13:05,389.79,389.84,389.59,389.755
3/9,13:00,389.05,389.84,389.05,389.79
3/9,12:55,389.1,389.13,388.82,389.0481
3/9,12:50,389.22,389.235,388.99,389.1
3/9,12:45,389.51,389.55,389.21,389.215
3/9,12:40,389.71,389.73,389.49,389.51
3/9,12:35,389.67,389.75,389.59,389.7148
3/9,12:30,389.54,389.72,389.54,389.66
3/9,12:25,389.54,389.62,389.51,389.56
3/9,12:20,389.38,389.65,389.3,389.545
3/9,12:15,389.43,389.59,389.38,389.38
3/9,12:10,389.2401,389.51,389.2401,389.427
3/9,12:05,388.9201,389.27,388.87,389.25
3/9,12:00,388.92,389.02,388.78,388.9201
3/9,11:55,388.63,388.96,388.62,388.919
3/9,11:50,388.53,388.77,388.45,388.62
3/9,11:45,388.68,388.755,388.39,388.52
3/9,11:40,388.6,388.89,388.54,388.6819
3/9,11:35,388.67,388.71,388.47,388.61
3/9,11:30,388.67,388.9017,388.38,388.66
3/9,11:25,388.72,388.89,388.64,388.67
3/9,11:20,388.83,388.91,388.535,388.73
3/9,11:15,388.83,388.9,388.6,388.815
3/9,11:10,388.84,388.865,388.58,388.81
3/9,11:05,388.84,389,388.63,388.84
3/9,11:00,388.415,388.92,388.095,388.84
3/9,10:55,388.14,388.47,388.08,388.425
3/9,10:50,388.16,388.5,388.09,388.14
3/9,10:45,388.52,388.69,388.16,388.163
3/9,10:40,388.565,388.72,388.3299,388.505
3/9,10:35,388.35,388.6,388.18,388.57
3/9,10:30,388.34,388.54,388.02,388.3401
3/9,10:25,388.06,388.61,388.06,388.35
3/9,10:20,388.25,388.46,387.86,388.055
3/9,10:15,387.39,388.4,387.39,388.25
3/9,10:10,387.92,387.96,387.33,387.39
3/9,10:05,387.74,388.4,387.74,387.92
3/9,10:00,387.2684,388.04,387.05,387.75
3/9,9:55,387.12,387.53,386.88,387.25
3/9,9:50,386.68,387.12,386.56,387.12
3/9,9:45,385.97,386.89,385.96,386.68
3/9,9:40,385.89,386.2,385.31,385.97
3/9,9:35,386.15,386.26,385.6619,385.88
3/9,9:30,385.85,386.39,385.57,386.15
3/8,15:55,382.79,382.79,381.42,381.72
3/8,15:50,383.24,383.58,382.78,382.78
3/8,15:45,383.99,384.3,382.93,383.24
3/8,15:40,384,384.31,383.71,383.9819
3/8,15:35,383.9,384.29,383.87,384
3/8,15:30,383.11,384.245,383.03,383.9
3/8,15:25,383.32,383.63,383.08,383.09
3/8,15:20,382.86,383.5,382.8,383.31
3/8,15:15,383.67,383.87,382.77,382.86
3/8,15:10,383.43,383.74,383.15,383.67
3/8,15:05,383.51,383.7,383.23,383.43
3/8,15:00,384.75,384.755,383.41,383.51
3/8,14:55,384.48,384.81,384.46,384.76
3/8,14:50,384.0799,384.66,383.93,384.4911
3/8,14:45,384.47,384.61,383.91,384.075
3/8,14:40,385.2619,385.47,384.3,384.46
3/8,14:35,385.68,385.95,385.25,385.26
3/8,14:30,385.79,386.08,385.67,385.6861
3/8,14:25,385.345,385.905,385.25,385.7701
3/8,14:20,385.23,385.43,384.93,385.3419
3/8,14:15,385.39,385.82,385.01,385.23
3/8,14:10,385.22,385.59,385.04,385.39
3/8,14:05,384.75,385.49,384.48,385.23
3/8,14:00,384.34,384.82,384.215,384.75
3/8,13:55,384.95,384.99,384.19,384.34
3/8,13:50,385.45,385.51,384.47,384.955
3/8,13:45,386.125,386.24,385.32,385.46
3/8,13:40,386.65,386.7,386.13,386.14
3/8,13:35,386.82,387.07,386.63,386.66
3/8,13:30,387.32,387.4,386.7,386.81
3/8,13:25,387.38,387.52,387.12,387.32
3/8,13:20,387.4,387.55,387.3,387.385
3/8,13:15,387.43,387.68,387.35,387.4
3/8,13:10,387.165,387.4901,386.7,387.4201
3/8,13:05,387.05,387.39,386.94,387.15
3/8,13:00,386.74,387.1589,386.74,387.035
3/8,12:55,387.16,387.19,386.69,386.7417
3/8,12:50,387.36,387.62,387.05,387.16
3/8,12:45,387.065,387.58,387.02,387.365
3/8,12:40,386.949,387.46,386.93,387.045
3/8,12:35,387.22,387.442,386.92,386.94
3/8,12:30,386.92,387.4,386.795,387.22
3/8,12:25,386.75,386.99,386.57,386.91
3/8,12:20,385.62,386.78,385.57,386.76
3/8,12:15,385.65,386.28,385.22,385.62
3/8,12:10,385.76,386.07,385.4,385.67
3/8,12:05,385.3,385.96,385.11,385.7795
3/8,12:00,385.25,385.81,385.17,385.29
3/8,11:55,385.7,386.12,385.2,385.25
3/8,11:50,385.8,385.97,385.34,385.7
3/8,11:45,385.56,385.92,385.44,385.82
3/8,11:40,386.22,386.51,385.57,385.585
3/8,11:35,386.64,386.69,386.01,386.2
3/8,11:30,387.195,387.25,386.2281,386.635
3/8,11:25,387.2,387.33,386.87,387.2
3/8,11:20,386.68,387.34,386.68,387.205
3/8,11:15,386.18,386.76,385.91,386.69
3/8,11:10,386.725,386.73,385.97,386.18
3/8,11:05,386.56,387.09,386.42,386.72
3/8,11:00,386.6,387.36,386.5,386.55
3/8,10:55,386.2239,387.17,386.18,386.61
3/8,10:50,386.4181,386.8,386.11,386.2195
3/8,10:45,386.93,387.2,386.29,386.4
3/8,10:40,386.41,387.1501,386.39,386.94
3/8,10:35,387.29,387.45,386.24,386.39
3/8,10:30,386.69,387.39,386.66,387.25
3/8,10:25,385.75,386.93,385.74,386.7
3/8,10:20,386.18,386.65,385.49,385.75
3/8,10:15,385.59,386.25,385.31,386.2
3/8,10:10,385.52,385.79,384.81,385.58
3/8,10:05,383.95,385.55,383.78,385.52
3/8,10:00,383.97,384.47,383.32,383.96
3/8,9:55,384.93,385.7,383.48,383.99
3/8,9:50,384.71,385.25,384.2,384.93
3/8,9:45,385.74,386.02,384.7,384.71
3/8,9:40,384.365,385.9,384.24,385.73
3/8,9:35,383.275,384.4,382.79,384.36
3/8,9:30,384.66,384.79,383.17,383.28
3/5,15:55,384.16,384.37,383.47,383.56
3/5,15:50,384.14,384.76,383.97,384.16
3/5,15:45,384.01,384.33,383.245,384.12
3/5,15:40,384.3,384.36,383.55,384.0165
3/5,15:35,383.465,384.335,383.44,384.3
3/5,15:30,383.28,383.6,382.97,383.46
3/5,15:25,383.34,383.66,382.94,383.28
3/5,15:20,383,383.4426,382.88,383.33
3/5,15:15,383.02,383.68,382.615,383.01
3/5,15:10,382.85,383.1,382.5048,383.005
3/5,15:05,383.41,383.5,382.8,382.855
3/5,15:00,383.0919,383.47,383.04,383.41
3/5,14:55,382.79,383.23,382.68,383.0946
3/5,14:50,382.46,382.81,382.18,382.785
3/5,14:45,382,382.54,381.8,382.45
3/5,14:40,382.285,382.49,381.71,381.99
3/5,14:35,382.47,382.63,382.19,382.28
3/5,14:30,381.6699,382.59,381.6699,382.4719
3/5,14:25,380.94,381.795,380.86,381.66
3/5,14:20,380.21,380.96,380.04,380.957
3/5,14:15,380.68,381.07,379.92,380.21
3/5,14:10,380.25,380.71,380.07,380.675
3/5,14:05,380.8,380.85,380.11,380.26
3/5,14:00,381.36,381.72,380.465,380.8
3/5,13:55,380.6801,381.36,380.54,381.34
3/5,13:50,381.36,381.88,380.5219,380.6801
3/5,13:45,381.11,381.6,380.9701,381.37
3/5,13:40,381.19,381.82,380.995,381.06
3/5,13:35,380.92,381.31,380.67,381.1999
3/5,13:30,380.835,380.97,380.34,380.92
3/5,13:25,380.68,380.98,380.17,380.815
3/5,13:20,380.545,380.82,380.01,380.675
3/5,13:15,379.285,380.57,379.06,380.55
3/5,13:10,379.24,379.37,378.57,379.297
3/5,13:05,378.07,379.41,377.9812,379.27
3/5,13:00,379.11,379.61,377.89,378.08
3/5,12:55,378.72,379.405,378.6,379.14
3/5,12:50,379.1419,379.4,378.5501,378.74
3/5,12:45,379.08,379.53,378.98,379.15
3/5,12:40,378.6,379.13,378.27,379.08
3/5,12:35,378.08,378.61,377.52,378.6
3/5,12:30,378.03,378.31,377.86,378.09
3/5,12:25,377.66,378.218,377.5,378.0211
3/5,12:20,376.66,377.78,376.45,377.65
3/5,12:15,375.8,376.69,375.62,376.655
3/5,12:10,375.57,376.28,375.44,375.7736
3/5,12:05,376.11,376.22,375.48,375.57
3/5,12:00,375.84,376.32,375.51,376.11
3/5,11:55,373.95,376.07,373.8501,375.86
3/5,11:50,374.3211,374.717,373.82,373.96
3/5,11:45,375.01,375.24,374.21,374.345
3/5,11:40,374.57,375.04,373.52,375.0101
3/5,11:35,373.61,374.83,373.51,374.58
3/5,11:30,373.0698,374.39,373.06,373.62
3/5,11:25,373.42,373.61,372.64,373.0699
3/5,11:20,373.93,374.36,373.36,373.409
3/5,11:15,374.091,374.44,373.41,373.935
3/5,11:10,374.6119,375.33,373.99,374.1
3/5,11:05,375.12,375.47,374.4,374.61
3/5,11:00,375.381,376.3,374.833,375.1222
3/5,10:55,376.7,376.7,375.17,375.39
3/5,10:50,375.9399,376.95,375.6101,376.69
3/5,10:45,375.48,376.25,374.93,375.94
3/5,10:40,375.36,376.38,375.16,375.52
3/5,10:35,375.725,376.94,375.225,375.37
3/5,10:30,376.08,376.78,375.39,375.74
3/5,10:25,376.34,377.75,376.04,376.08
3/5,10:20,377.44,377.83,376.14,376.31
3/5,10:15,376.71,377.86,376.29,377.441
3/5,10:10,378.37,378.85,376.4,376.73
3/5,10:05,377.55,379.23,377.43,378.38
3/5,10:00,377.33,378.02,376.7,377.53
3/5,9:55,376.43,377.34,375.79,377.34
3/5,9:50,377.54,377.89,376.29,376.42
3/5,9:45,378.41,379.12,377.49,377.55
3/5,9:40,378.09,378.6,377.73,378.42
3/5,9:35,379.57,379.73,378.03,378.09
3/5,9:30,380.46,380.59,379.52,379.56
3/4,15:55,375.76,376.75,375.28,376.61
3/4,15:50,376.32,377.2,375.76,376.06
3/4,15:45,376.45,376.99,375.88,376.35
3/4,15:40,375.915,376.85,375.7,376.54
3/4,15:35,376.49,376.86,375.51,375.79
3/4,15:30,375.87,376.92,375.63,376.4887
3/4,15:25,374.78,376.6,374.67,375.875
3/4,15:20,375.16,375.2,374.36,374.86
3/4,15:15,375.32,375.55,374.73,375.02
3/4,15:10,375.71,375.9,375.06,375.42
3/4,15:05,376.15,376.88,375.72,376.07
3/4,15:00,377.2201,377.49,376.05,376.17
3/4,14:55,377.27,377.49,376.9501,377.23
3/4,14:50,377.18,377.32,376.35,377.27
3/4,14:45,376.46,377.425,376.015,377.1711
3/4,14:40,375.02,376.53,374.76,376.47
3/4,14:35,375.205,375.54,374.44,375
3/4,14:30,376.11,376.17,375.05,375.195
3/4,14:25,375.5,376.25,375.4,376.09
3/4,14:20,374.349,375.51,374.31,375.5
3/4,14:15,374.18,374.56,373.52,374.35
3/4,14:10,374.29,374.56,373.6701,374.17
3/4,14:05,372.52,374.455,372.3,374.31
3/4,14:00,371.93,373.05,371.9,372.52
3/4,13:55,372.8,373.28,371.88,371.94
3/4,13:50,374.03,374.22,372.14,372.85
3/4,13:45,375.31,375.4,373.923,374.03
3/4,13:40,376.22,376.44,374.93,375.32
3/4,13:35,375.45,376.77,375.41,376.2311
3/4,13:30,376.78,376.81,375.17,375.48
3/4,13:25,375.8222,376.86,375.12,376.8
3/4,13:20,376.33,376.335,375.04,375.825
3/4,13:15,375.74,376.6,375.26,376.35
3/4,13:10,376.735,376.83,375.65,375.74
3/4,13:05,377.85,377.85,376.26,376.74
3/4,13:00,377.01,377.91,376.57,377.85
3/4,12:55,377.55,377.74,376.36,377.0169
3/4,12:50,378.56,379.16,377.455,377.5581
3/4,12:45,379.52,379.59,378.32,378.57
3/4,12:40,380.4,380.81,379.42,379.535
3/4,12:35,379.42,380.44,379.04,380.4
3/4,12:30,380.48,380.53,379.09,379.42
3/4,12:25,380.82,380.88,379.57,380.52
3/4,12:20,382.587,383.16,380.63,380.81
3/4,12:15,382.08,383.53,381.9,382.615
3/4,12:10,383.96,383.97,381.79,382.09
3/4,12:05,383.84,384,383.32,383.99
3/4,12:00,382.97,383.88,382.97,383.85
3/4,11:55,383.31,383.35,382.8,382.96
3/4,11:50,383.575,383.67,383.15,383.3299
3/4,11:45,383.34,383.65,383.26,383.5735
3/4,11:40,382.8899,383.53,382.75,383.34
3/4,11:35,381.88,382.93,381.88,382.89
3/4,11:30,382.03,382.95,381.81,381.88
3/4,11:25,382.36,382.56,381.51,382.03
3/4,11:20,381.91,382.52,381.75,382.36
3/4,11:15,381.39,382.18,381.23,381.93
3/4,11:10,382.05,382.35,381.35,381.395
3/4,11:05,382.72,382.8,381.78,382.0301
3/4,11:00,381.85,382.84,381.64,382.7
3/4,10:55,380.945,382.345,380.72,381.85
3/4,10:50,382.04,382.36,380.8,380.95
3/4,10:45,381.69,382.43,381.67,382.03
3/4,10:40,381.4,381.88,381.06,381.685
3/4,10:35,380.45,381.49,380.35,381.3901
3/4,10:30,380.3,380.55,380.03,380.45
3/4,10:25,379.98,380.54,379.46,380.28
3/4,10:20,378.68,380.12,378.579,379.98
3/4,10:15,379.61,379.82,378.58,378.67
3/4,10:10,379.42,379.65,378.76,379.62
3/4,10:05,379.84,380.14,379.39,379.43
3/4,10:00,380.87,381.17,379.81,379.83
3/4,9:55,380.89,381.1,380.15,380.89
3/4,9:50,380.71,381.23,380.35,380.9
3/4,9:45,382.8,382.94,380.665,380.705
3/4,9:40,383.27,383.375,382.62,382.8
3/4,9:35,382.67,383.29,382.63,383.2605
3/4,9:30,381.22,382.68,381.2,382.68
3/3,15:55,381.99,382.29,381.31,381.4
3/3,15:50,383.13,383.2,381.89,381.98
3/3,15:45,383.02,383.72,382.99,383.13
3/3,15:40,382.56,383.18,382.5,383.02
3/3,15:35,382.62,382.94,382.47,382.55
3/3,15:30,382.9926,383.245,382.54,382.625
3/3,15:25,382.91,383.17,382.52,383.0001
3/3,15:20,383.381,383.4,382.75,382.91
3/3,15:15,383.643,383.735,383.13,383.37
3/3,15:10,383.78,384.36,383.63,383.6311
3/3,15:05,383.895,384,383.56,383.775
3/3,15:00,384.04,384.19,383.525,383.895
3/3,14:55,383.97,384.21,383.71,384.035
3/3,14:50,383.08,384.1,383.08,383.9719
3/3,14:45,383.52,383.605,382.64,383.07
3/3,14:40,383.47,383.78,383.25,383.52
3/3,14:35,382.3,383.6,382.23,383.4592
3/3,14:30,383.215,383.43,382.27,382.32
3/3,14:25,383.295,383.55,383,383.23
3/3,14:20,383.4024,383.63,383,383.295
3/3,14:15,383.9781,383.9781,383.21,383.41
3/3,14:10,383.4,384.01,383.24,383.97
3/3,14:05,383.54,383.66,383.26,383.4099
3/3,14:00,384.13,384.32,383.52,383.55
3/3,13:55,384.01,384.14,383.78,384.13
3/3,13:50,384.11,384.37,383.95,384.01
3/3,13:45,384.685,384.83,384.09,384.11
3/3,13:40,385.125,385.15,384.62,384.685
3/3,13:35,384.9148,385.37,384.86,385.125
3/3,13:30,385.4506,385.4506,384.69,384.9101
3/3,13:25,385.55,385.69,385.355,385.44
3/3,13:20,385.66,385.83,385.52,385.545
3/3,13:15,384.68,385.69,384.58,385.6599
3/3,13:10,384.55,384.93,384.33,384.6829
3/3,13:05,384.555,384.83,384.49,384.541
3/3,13:00,384.57,384.795,384.495,384.58
3/3,12:55,385.015,385.125,384.56,384.58
3/3,12:50,385.335,385.5299,385.01,385.01
3/3,12:45,384.79,385.41,384.665,385.335
3/3,12:40,384.631,385.08,384.54,384.79
3/3,12:35,384.6501,384.8615,384.58,384.645
3/3,12:30,384.9381,385.12,384.61,384.653
3/3,12:25,384.945,385.02,384.7,384.935
3/3,12:20,385.14,385.19,384.85,384.95
3/3,12:15,385.575,385.5899,384.985,385.1399
3/3,12:10,385.31,385.62,385.05,385.57
3/3,12:05,385.33,385.45,385.15,385.33
3/3,12:00,385.43,385.46,385.24,385.34
3/3,11:55,385.94,386.08,385.33,385.41
3/3,11:50,385.56,386.18,385.465,385.93
3/3,11:45,385.6,385.86,385.41,385.57
3/3,11:40,385.83,385.96,385.42,385.59
3/3,11:35,386.1123,386.33,385.72,385.81
3/3,11:30,386.32,386.45,386.1101,386.1101
3/3,11:25,386.125,386.35,385.93,386.3201
3/3,11:20,385.95,386.26,385.78,386.14
3/3,11:15,385.24,386,384.77,385.97
3/3,11:10,385.39,385.6,385.1389,385.24
3/3,11:05,385.29,385.86,385.272,385.39
3/3,11:00,385.13,385.67,385.05,385.305
3/3,10:55,384.64,385.45,384.21,385.1411
3/3,10:50,384.66,384.99,384.3,384.645
3/3,10:45,383.9798,385.18,383.73,384.659
3/3,10:40,384.72,384.76,383.88,383.983
3/3,10:35,384.46,384.79,384.2,384.73
3/3,10:30,384,384.74,383.29,384.46
3/3,10:25,384.28,384.72,383.84,384
3/3,10:20,383.58,384.31,383.38,384.275
3/3,10:15,383.68,383.82,383.11,383.585
3/3,10:10,384.88,384.97,383.655,383.7
3/3,10:05,384.52,385.08,384.02,384.88
3/3,10:00,384.49,384.9899,384.22,384.53
3/3,9:55,385.91,386.08,384.33,384.5101
3/3,9:50,385.71,386.3,385.64,385.93
3/3,9:45,385.33,385.92,384.77,385.71
3/3,9:40,385.63,385.72,384.86,385.33
3/3,9:35,386.46,386.64,385.27,385.63
3/3,9:30,385.79,386.83,385.7,386.4622
3/2,15:55,387.16,387.24,386.3,386.56
3/2,15:50,387.67,387.82,387.09,387.1599
3/2,15:45,387.78,388.134,387.42,387.66
3/2,15:40,387.66,387.82,387.46,387.78
3/2,15:35,387.85,387.99,387.5796,387.65
3/2,15:30,387.86,388.22,387.63,387.87
3/2,15:25,388.09,388.25,387.84,387.85
3/2,15:20,388.03,388.29,387.91,388.08
3/2,15:15,388.875,389,388.01,388.0301
3/2,15:10,389.2654,389.36,388.83,388.87
3/2,15:05,389.1381,389.35,389.1,389.27
3/2,15:00,389.03,389.25,388.96,389.13
3/2,14:55,389.08,389.35,388.94,389.05
3/2,14:50,388.875,389.23,388.7511,389.08
3/2,14:45,388.551,388.92,388.48,388.8719
3/2,14:40,388.64,388.9,388.5,388.5501
3/2,14:35,388.51,388.7401,388.32,388.64
3/2,14:30,388.35,388.56,388.15,388.54
3/2,14:25,388.78,388.82,388.3,388.32
3/2,14:20,388.44,388.85,388.4,388.79
3/2,14:15,388.51,388.64,388.31,388.44
3/2,14:10,388.79,388.86,388.49,388.515
3/2,14:05,389.29,389.35,388.78,388.81
3/2,14:00,389.2281,389.54,389.18,389.28
3/2,13:55,389.32,389.49,389.17,389.23
3/2,13:50,389.645,389.675,389.26,389.31
3/2,13:45,389.39,389.71,389.36,389.643
3/2,13:40,389.66,389.72,389.31,389.385
3/2,13:35,389.365,389.74,389.33,389.665
3/2,13:30,389.11,389.6,389.07,389.37
3/2,13:25,389.15,389.24,388.78,389.1
3/2,13:20,389.13,389.179,388.93,389.15
3/2,13:15,389.415,389.42,389.09,389.13
3/2,13:10,389.04,389.4181,389.04,389.4181
3/2,13:05,389.1,389.1919,388.87,389.04
3/2,13:00,388.6399,389.17,388.6399,389.09
3/2,12:55,388.96,388.995,388.45,388.639
3/2,12:50,388.81,388.98,388.63,388.955
3/2,12:45,388.975,389.05,388.78,388.805
3/2,12:40,388.8,389.09,388.8,388.99
3/2,12:35,388.371,388.88,388.36,388.7929
3/2,12:30,388.2219,388.47,388.1699,388.38
3/2,12:25,388.35,388.38,387.98,388.23
