Time,Open,High,Low,Last
6/9/21 12:55,422.73,422.78,422.69,422.74
6/9/21 13:00,422.75,422.89,422.73,422.83
6/9/21 13:05,422.83,422.84,422.71,422.79
6/9/21 13:10,422.80,422.80,422.68,422.69
6/9/21 13:15,422.69,422.93,422.65,422.85
6/9/21 13:20,422.86,422.97,422.86,422.90
6/9/21 13:25,422.89,422.93,422.83,422.85
6/9/21 13:30,422.84,422.90,422.74,422.89
6/9/21 13:35,422.90,422.90,422.65,422.73
6/9/21 13:40,422.73,422.74,422.52,422.65
6/9/21 13:45,422.64,422.72,422.60,422.72
6/9/21 13:50,422.71,422.77,422.65,422.71
6/9/21 13:55,422.71,422.79,422.61,422.64
6/9/21 14:00,422.65,422.84,422.64,422.72
6/9/21 14:05,422.71,422.77,422.52,422.54
6/9/21 14:10,422.53,422.67,422.53,422.62
6/9/21 14:15,422.61,422.66,422.54,422.57
6/9/21 14:20,422.57,422.71,422.52,422.64
6/9/21 14:25,422.64,422.85,422.60,422.81
6/9/21 14:30,422.81,422.88,422.77,422.79
6/9/21 14:35,422.79,422.84,422.58,422.61
6/9/21 14:40,422.61,422.67,422.53,422.54
6/9/21 14:45,422.55,422.61,422.43,422.46
6/9/21 14:50,422.45,422.49,422.36,422.44
6/9/21 14:55,422.43,422.55,422.38,422.43
6/9/21 15:00,422.43,422.44,422.29,422.35
6/9/21 15:05,422.35,422.42,422.21,422.27
6/9/21 15:10,422.27,422.37,422.25,422.27
6/9/21 15:15,422.28,422.39,422.27,422.30
6/9/21 15:20,422.30,422.37,422.09,422.15
6/9/21 15:25,422.15,422.17,421.81,421.83
6/9/21 15:30,421.83,422.06,421.70,421.95
6/9/21 15:35,421.95,421.99,421.85,421.90
6/9/21 15:40,421.90,421.94,421.59,421.63
6/9/21 15:45,421.63,421.84,421.58,421.68
6/9/21 15:50,421.68,421.93,421.55,421.75
6/9/21 15:55,421.75,421.85,421.41,421.67
6/10/21 9:30,422.96,423.84,422.94,423.73
6/10/21 9:35,423.72,424.33,423.71,424.33
6/10/21 9:40,424.33,424.50,424.02,424.12
6/10/21 9:45,424.11,424.42,424.10,424.32
6/10/21 9:50,424.32,424.51,424.24,424.50
6/10/21 9:55,424.49,424.52,424.15,424.25
6/10/21 10:00,424.25,424.63,424.24,424.41
6/10/21 10:05,424.42,424.48,423.99,424.02
6/10/21 10:10,424.03,424.08,423.71,423.81
6/10/21 10:15,423.81,424.05,423.76,423.94
6/10/21 10:20,423.93,423.98,423.61,423.82
6/10/21 10:25,423.82,423.90,423.65,423.75
6/10/21 10:30,423.76,423.90,423.63,423.67
6/10/21 10:35,423.66,423.77,423.14,423.14
6/10/21 10:40,423.14,423.21,422.95,422.99
6/10/21 10:45,422.99,422.99,422.28,422.32
6/10/21 10:50,422.33,422.45,421.74,421.74
6/10/21 10:55,421.73,422.48,421.55,422.47
6/10/21 11:00,422.46,422.61,422.13,422.49
6/10/21 11:05,422.49,422.65,422.20,422.62
6/10/21 11:10,422.63,422.78,422.47,422.73
6/10/21 11:15,422.73,422.95,422.68,422.94
6/10/21 11:20,422.94,423.12,422.82,423.11
6/10/21 11:25,423.10,423.24,423.06,423.20
6/10/21 11:30,423.21,423.31,423.19,423.24
6/10/21 11:35,423.25,423.43,423.24,423.30
6/10/21 11:40,423.30,423.41,422.87,423.16
6/10/21 11:45,423.16,423.47,423.14,423.41
6/10/21 11:50,423.42,423.52,423.25,423.34
6/10/21 11:55,423.35,423.47,423.33,423.46
6/10/21 12:00,423.47,423.60,423.37,423.48
6/10/21 12:05,423.49,423.59,423.13,423.33
6/10/21 12:10,423.34,423.43,423.10,423.25
6/10/21 12:15,423.27,423.49,423.25,423.43
6/10/21 12:20,423.42,423.51,423.24,423.30
6/10/21 12:25,423.31,423.41,423.22,423.26
6/10/21 12:30,423.27,423.58,423.27,423.53
6/10/21 12:35,423.53,423.84,423.45,423.79
6/10/21 12:40,423.80,423.83,423.72,423.82
6/10/21 12:45,423.81,423.87,423.74,423.87
6/10/21 12:50,423.87,423.90,423.75,423.87
6/10/21 12:55,423.87,423.92,423.80,423.91
6/10/21 13:00,423.90,423.98,423.69,423.90
6/10/21 13:05,423.90,424.05,423.90,423.99
6/10/21 13:10,424.00,424.05,423.93,423.98
6/10/21 13:15,423.98,424.04,423.86,423.96
6/10/21 13:20,423.95,424.02,423.86,423.89
6/10/21 13:25,423.89,423.90,423.71,423.74
6/10/21 13:30,423.75,423.79,423.53,423.73
6/10/21 13:35,423.73,423.79,423.58,423.77
6/10/21 13:40,423.76,423.88,423.76,423.83
6/10/21 13:45,423.84,423.93,423.82,423.85
6/10/21 13:50,423.85,423.97,423.82,423.96
6/10/21 13:55,423.96,424.09,423.96,424.08
6/10/21 14:00,424.08,424.10,423.98,424.01
6/10/21 14:05,424.02,424.10,423.97,423.97
6/10/21 14:10,423.98,424.04,423.87,423.95
6/10/21 14:15,423.95,424.04,423.87,423.93
6/10/21 14:20,423.91,423.96,423.72,423.73
6/10/21 14:25,423.72,423.79,423.64,423.67
6/10/21 14:30,423.68,423.78,423.63,423.75
6/10/21 14:35,423.75,423.79,423.57,423.58
6/10/21 14:40,423.60,423.72,423.59,423.62
6/10/21 14:45,423.61,423.70,423.38,423.66
6/10/21 14:50,423.67,423.84,423.64,423.79
6/10/21 14:55,423.78,423.85,423.75,423.80
6/10/21 15:00,423.79,423.83,423.46,423.47
6/10/21 15:05,423.47,423.68,423.35,423.65
6/10/21 15:10,423.66,423.71,423.56,423.59
6/10/21 15:15,423.59,423.67,423.54,423.57
6/10/21 15:20,423.57,423.65,423.49,423.53
6/10/21 15:25,423.53,423.58,423.35,423.50
6/10/21 15:30,423.49,423.67,423.28,423.36
6/10/21 15:35,423.37,423.53,423.26,423.46
6/10/21 15:40,423.47,423.51,423.33,423.34
6/10/21 15:45,423.34,423.38,423.17,423.24
6/10/21 15:50,423.24,423.73,423.23,423.51
6/10/21 15:55,423.51,423.71,423.37,423.67
6/11/21 9:30,424.20,424.42,423.89,424.21
6/11/21 9:35,424.20,424.42,424.04,424.10
6/11/21 9:40,424.09,424.41,424.04,424.14
6/11/21 9:45,424.15,424.31,424.04,424.05
6/11/21 9:50,424.05,424.32,424.00,424.24
6/11/21 9:55,424.23,424.24,423.79,423.98
6/11/21 10:00,423.97,424.26,423.86,424.06
6/11/21 10:05,424.05,424.15,423.92,424.00
6/11/21 10:10,423.99,424.04,423.72,423.92
6/11/21 10:15,423.92,423.92,423.68,423.79
6/11/21 10:20,423.79,423.80,423.47,423.54
6/11/21 10:25,423.52,423.72,423.44,423.65
6/11/21 10:30,423.66,423.69,423.47,423.50
6/11/21 10:35,423.51,423.60,423.24,423.32
6/11/21 10:40,423.33,423.49,423.31,423.35
6/11/21 10:45,423.35,423.42,423.24,423.25
6/11/21 10:50,423.26,423.51,423.22,423.48
6/11/21 10:55,423.49,423.53,423.29,423.37
6/11/21 11:00,423.35,423.39,423.03,423.09
6/11/21 11:05,423.08,423.47,423.04,423.45
6/11/21 11:10,423.45,423.47,423.32,423.38
6/11/21 11:15,423.38,423.39,423.25,423.26
6/11/21 11:20,423.26,423.40,423.25,423.39
6/11/21 11:25,423.40,423.53,423.29,423.52
6/11/21 11:30,423.53,423.62,423.46,423.53
6/11/21 11:35,423.54,423.59,423.50,423.56
6/11/21 11:40,423.55,423.56,423.32,423.41
6/11/21 11:45,423.42,423.61,423.40,423.49
6/11/21 11:50,423.49,423.51,423.32,423.35
6/11/21 11:55,423.35,423.39,423.26,423.36
6/11/21 12:00,423.36,423.46,423.33,423.40
6/11/21 12:05,423.40,423.45,423.18,423.21
6/11/21 12:10,423.21,423.27,423.13,423.24
6/11/21 12:15,423.25,423.32,423.12,423.17
6/11/21 12:20,423.17,423.19,423.03,423.06
6/11/21 12:25,423.07,423.08,422.97,423.01
6/11/21 12:30,423.00,423.09,422.97,423.02
6/11/21 12:35,423.02,423.03,422.88,422.91
6/11/21 12:40,422.91,422.99,422.82,422.96
6/11/21 12:45,422.96,423.12,422.96,423.05
6/11/21 12:50,423.05,423.19,423.02,423.18
6/11/21 12:55,423.18,423.23,423.11,423.19
6/11/21 13:00,423.18,423.21,423.02,423.11
6/11/21 13:05,423.12,423.19,423.07,423.16
6/11/21 13:10,423.16,423.19,423.12,423.17
6/11/21 13:15,423.16,423.24,423.13,423.22
6/11/21 13:20,423.21,423.31,423.20,423.29
6/11/21 13:25,423.28,423.30,423.23,423.24
6/11/21 13:30,423.25,423.35,423.23,423.28
6/11/21 13:35,423.29,423.34,423.25,423.32
6/11/21 13:40,423.31,423.37,423.30,423.35
6/11/21 13:45,423.34,423.49,423.34,423.45
6/11/21 13:50,423.46,423.51,423.45,423.47
6/11/21 13:55,423.47,423.54,423.44,423.48
6/11/21 14:00,423.49,423.70,423.49,423.65
6/11/21 14:05,423.65,423.72,423.64,423.72
6/11/21 14:10,423.72,423.74,423.67,423.74
6/11/21 14:15,423.74,423.74,423.57,423.61
6/11/21 14:20,423.61,423.67,423.58,423.64
6/11/21 14:25,423.64,423.77,423.64,423.75
6/11/21 14:30,423.75,423.84,423.74,423.83
6/11/21 14:35,423.83,423.85,423.76,423.84
6/11/21 14:40,423.83,423.84,423.74,423.77
6/11/21 14:45,423.76,423.79,423.73,423.77
6/11/21 14:50,423.77,423.78,423.57,423.61
6/11/21 14:55,423.62,423.79,423.62,423.77
6/11/21 15:00,423.78,423.79,423.62,423.63
6/11/21 15:05,423.63,423.69,423.56,423.63
6/11/21 15:10,423.63,423.72,423.47,423.48
6/11/21 15:15,423.49,423.69,423.49,423.67
6/11/21 15:20,423.68,423.68,423.51,423.56
6/11/21 15:25,423.56,423.60,423.50,423.55
6/11/21 15:30,423.55,423.61,423.48,423.60
6/11/21 15:35,423.60,423.64,423.51,423.59
6/11/21 15:40,423.59,423.69,423.41,423.67
6/11/21 15:45,423.67,423.74,423.62,423.71
6/11/21 15:50,423.70,424.03,423.70,424.01
6/11/21 15:55,424.01,424.43,423.94,424.36
6/14/21 9:30,424.43,424.45,423.69,423.77
6/14/21 9:35,423.77,423.90,423.70,423.83
6/14/21 9:40,423.84,424.04,423.81,423.93
6/14/21 9:45,423.93,424.26,423.90,424.12
6/14/21 9:50,424.12,424.15,423.70,423.90
6/14/21 9:55,423.89,423.97,423.84,423.93
6/14/21 10:00,423.93,424.01,423.49,423.64
6/14/21 10:05,423.65,423.72,423.37,423.56
6/14/21 10:10,423.56,423.58,423.35,423.54
6/14/21 10:15,423.53,423.65,423.48,423.57
6/14/21 10:20,423.57,423.71,423.50,423.56
6/14/21 10:25,423.56,423.61,423.44,423.54
6/14/21 10:30,423.54,423.62,423.40,423.46
6/14/21 10:35,423.47,423.76,423.23,423.75
6/14/21 10:40,423.74,423.79,423.44,423.47
6/14/21 10:45,423.47,423.50,423.34,423.46
6/14/21 10:50,423.47,423.75,423.44,423.74
6/14/21 10:55,423.74,423.78,423.63,423.74
6/14/21 11:00,423.74,423.99,423.74,423.81
6/14/21 11:05,423.81,423.85,423.67,423.68
6/14/21 11:10,423.68,423.73,423.58,423.68
6/14/21 11:15,423.68,423.70,423.51,423.52
6/14/21 11:20,423.52,423.61,423.43,423.50
6/14/21 11:25,423.50,423.55,423.39,423.50
6/14/21 11:30,423.50,423.52,423.22,423.30
6/14/21 11:35,423.31,423.44,423.23,423.38
6/14/21 11:40,423.38,423.49,423.33,423.41
6/14/21 11:45,423.42,423.48,423.36,423.44
6/14/21 11:50,423.44,423.55,423.39,423.47
6/14/21 11:55,423.48,423.49,423.38,423.42
6/14/21 12:00,423.42,423.49,423.34,423.48
6/14/21 12:05,423.48,423.57,423.40,423.54
6/14/21 12:10,423.54,423.60,423.51,423.56
6/14/21 12:15,423.56,423.60,423.51,423.57
6/14/21 12:20,423.57,423.58,423.35,423.36
6/14/21 12:25,423.36,423.44,423.33,423.40
6/14/21 12:30,423.40,423.40,423.17,423.28
6/14/21 12:35,423.30,423.38,423.15,423.17
6/14/21 12:40,423.17,423.29,423.15,423.17
6/14/21 12:45,423.17,423.31,423.16,423.20
6/14/21 12:50,423.20,423.24,423.11,423.15
6/14/21 12:55,423.14,423.24,423.11,423.17
6/14/21 13:00,423.17,423.24,423.10,423.19
6/14/21 13:05,423.18,423.24,423.12,423.19
6/14/21 13:10,423.19,423.36,423.19,423.35
6/14/21 13:15,423.35,423.37,423.24,423.26
6/14/21 13:20,423.27,423.36,423.24,423.31
6/14/21 13:25,423.30,423.41,423.25,423.40
6/14/21 13:30,423.39,423.48,423.36,423.47
6/14/21 13:35,423.47,423.50,423.39,423.41
6/14/21 13:40,423.42,423.52,423.37,423.37
6/14/21 13:45,423.37,423.51,423.34,423.48
6/14/21 13:50,423.48,423.51,423.42,423.42
6/14/21 13:55,423.42,423.42,423.25,423.33
6/14/21 14:00,423.33,423.39,423.25,423.32
6/14/21 14:05,423.32,423.40,423.28,423.29
6/14/21 14:10,423.29,423.38,423.26,423.30
6/14/21 14:15,423.31,423.36,423.25,423.30
6/14/21 14:20,423.29,423.36,423.25,423.34
6/14/21 14:25,423.34,423.34,423.18,423.19
6/14/21 14:30,423.19,423.32,423.16,423.30
6/14/21 14:35,423.29,423.33,423.23,423.32
6/14/21 14:40,423.32,423.56,423.31,423.55
6/14/21 14:45,423.55,423.60,423.49,423.56
6/14/21 14:50,423.56,423.58,423.47,423.55
6/14/21 14:55,423.54,423.56,423.48,423.54
6/14/21 15:00,423.54,423.68,423.48,423.62
6/14/21 15:05,423.63,423.64,423.45,423.55
6/14/21 15:10,423.56,423.58,423.43,423.47
6/14/21 15:15,423.47,423.53,423.42,423.47
6/14/21 15:20,423.47,423.62,423.43,423.62
6/14/21 15:25,423.61,423.74,423.54,423.73
6/14/21 15:30,423.73,423.81,423.69,423.78
6/14/21 15:35,423.79,423.92,423.79,423.89
6/14/21 15:40,423.90,424.16,423.90,424.13
6/14/21 15:45,424.13,424.31,424.08,424.30
6/14/21 15:50,424.29,424.78,424.02,424.75
6/14/21 15:55,424.75,425.37,424.69,425.30
6/15/21 9:30,425.42,425.46,424.77,424.82
6/15/21 9:35,424.82,424.96,424.68,424.79
6/15/21 9:40,424.79,424.90,424.63,424.83
6/15/21 9:45,424.84,425.03,424.78,424.80
6/15/21 9:50,424.80,424.87,424.65,424.75
6/15/21 9:55,424.74,424.82,424.56,424.70
6/15/21 10:00,424.70,424.79,424.49,424.53
6/15/21 10:05,424.53,424.55,424.33,424.53
6/15/21 10:10,424.53,424.59,424.31,424.43
6/15/21 10:15,424.44,424.67,424.36,424.47
6/15/21 10:20,424.47,424.72,424.42,424.48
6/15/21 10:25,424.49,424.54,424.25,424.37
6/15/21 10:30,424.37,424.48,424.21,424.43
6/15/21 10:35,424.44,424.44,424.23,424.42
6/15/21 10:40,424.41,424.43,424.13,424.24
6/15/21 10:45,424.25,424.25,424.01,424.16
6/15/21 10:50,424.16,424.26,424.05,424.17
6/15/21 10:55,424.17,424.23,424.02,424.05
6/15/21 11:00,424.04,424.14,423.90,424.08
6/15/21 11:05,424.07,424.22,424.05,424.16
6/15/21 11:10,424.16,424.16,424.03,424.09
6/15/21 11:15,424.09,424.35,424.03,424.29
6/15/21 11:20,424.30,424.33,424.21,424.30
6/15/21 11:25,424.30,424.32,424.00,424.13
6/15/21 11:30,424.14,424.14,423.74,423.88
6/15/21 11:35,423.88,423.88,423.54,423.65
6/15/21 11:40,423.65,423.95,423.64,423.94
6/15/21 11:45,423.95,423.99,423.87,423.95
6/15/21 11:50,423.95,423.97,423.67,423.76
6/15/21 11:55,423.75,423.95,423.75,423.93
6/15/21 12:00,423.93,424.16,423.92,424.08
6/15/21 12:05,424.09,424.17,424.03,424.15
6/15/21 12:10,424.15,424.25,424.13,424.15
6/15/21 12:15,424.15,424.28,424.12,424.25
6/15/21 12:20,424.25,424.36,424.22,424.35
6/15/21 12:25,424.36,424.45,424.24,424.41
6/15/21 12:30,424.41,424.49,424.36,424.46
6/15/21 12:35,424.45,424.49,424.34,424.34
6/15/21 12:40,424.34,424.37,424.11,424.18
6/15/21 12:45,424.18,424.29,424.14,424.21
6/15/21 12:50,424.21,424.24,424.11,424.14
6/15/21 12:55,424.14,424.23,424.03,424.22
6/15/21 13:00,424.23,424.24,424.04,424.10
6/15/21 13:05,424.09,424.36,424.07,424.18
6/15/21 13:10,424.17,424.25,424.09,424.21
6/15/21 13:15,424.21,424.21,423.93,424.15
6/15/21 13:20,424.14,424.17,424.05,424.11
6/15/21 13:25,424.11,424.16,424.05,424.11
6/15/21 13:30,424.11,424.31,424.06,424.31
6/15/21 13:35,424.30,424.35,424.24,424.30
6/15/21 13:40,424.30,424.40,424.23,424.31
6/15/21 13:45,424.32,424.49,424.24,424.47
6/15/21 13:50,424.48,424.67,424.46,424.61
6/15/21 13:55,424.61,424.74,424.60,424.65
6/15/21 14:00,424.65,424.95,424.65,424.90
6/15/21 14:05,424.90,425.01,424.86,424.87
6/15/21 14:10,424.86,424.87,424.43,424.45
6/15/21 14:15,424.44,424.70,424.42,424.63
6/15/21 14:20,424.62,424.65,424.53,424.62
6/15/21 14:25,424.62,424.65,424.50,424.62
6/15/21 14:30,424.62,424.63,424.51,424.56
6/15/21 14:35,424.57,424.61,424.48,424.51
6/15/21 14:40,424.50,424.59,424.45,424.57
6/15/21 14:45,424.57,424.82,424.55,424.79
6/15/21 14:50,424.79,424.89,424.68,424.89
6/15/21 14:55,424.90,425.00,424.72,424.76
6/15/21 15:00,424.76,424.76,424.28,424.30
6/15/21 15:05,424.30,424.61,424.29,424.56
6/15/21 15:10,424.55,424.67,424.53,424.56
6/15/21 15:15,424.58,424.73,424.55,424.70
6/15/21 15:20,424.70,424.79,424.56,424.60
6/15/21 15:25,424.60,424.67,424.29,424.44
6/15/21 15:30,424.44,424.44,424.10,424.21
6/15/21 15:35,424.22,424.36,424.03,424.36
6/15/21 15:40,424.36,424.64,424.30,424.55
6/15/21 15:45,424.55,424.96,424.54,424.93
6/15/21 15:50,424.94,424.98,424.20,424.33
6/15/21 15:55,424.32,424.59,424.10,424.59
6/16/21 9:30,424.63,424.87,424.25,424.40
6/16/21 9:35,424.41,424.65,424.33,424.43
6/16/21 9:40,424.43,424.51,424.29,424.32
6/16/21 9:45,424.33,424.39,424.13,424.20
6/16/21 9:50,424.20,424.35,424.16,424.24
6/16/21 9:55,424.24,424.35,424.17,424.31
6/16/21 10:00,424.30,424.41,424.18,424.30
6/16/21 10:05,424.31,424.58,424.31,424.39
6/16/21 10:10,424.39,424.48,424.27,424.34
6/16/21 10:15,424.34,424.39,424.23,424.24
6/16/21 10:20,424.24,424.40,424.19,424.26
6/16/21 10:25,424.27,424.33,424.22,424.29
6/16/21 10:30,424.28,424.36,424.22,424.26
6/16/21 10:35,424.25,424.32,424.19,424.27
6/16/21 10:40,424.26,424.27,424.05,424.17
6/16/21 10:45,424.17,424.25,424.08,424.13
6/16/21 10:50,424.13,424.20,424.07,424.14
6/16/21 10:55,424.15,424.26,424.11,424.22
6/16/21 11:00,424.21,424.31,424.19,424.23
6/16/21 11:05,424.22,424.25,424.11,424.15
6/16/21 11:10,424.15,424.36,424.11,424.36
6/16/21 11:15,424.35,424.57,424.32,424.55
6/16/21 11:20,424.55,424.56,424.45,424.45
6/16/21 11:25,424.47,424.53,424.39,424.51
6/16/21 11:30,424.50,424.52,424.30,424.32
6/16/21 11:35,424.32,424.38,424.20,424.22
6/16/21 11:40,424.22,424.31,424.22,424.28
6/16/21 11:45,424.29,424.38,424.24,424.36
6/16/21 11:50,424.37,424.42,424.29,424.31
6/16/21 11:55,424.30,424.37,424.23,424.23
6/16/21 12:00,424.24,424.34,424.18,424.19
6/16/21 12:05,424.19,424.19,423.96,423.99
6/16/21 12:10,423.99,424.02,423.74,423.76
6/16/21 12:15,423.75,423.85,423.68,423.72
6/16/21 12:20,423.72,423.73,423.43,423.43
6/16/21 12:25,423.45,423.55,423.27,423.52
6/16/21 12:30,423.52,423.65,423.48,423.57
6/16/21 12:35,423.57,423.63,423.28,423.29
6/16/21 12:40,423.29,423.54,423.28,423.45
6/16/21 12:45,423.46,423.46,423.23,423.36
6/16/21 12:50,423.36,423.39,423.25,423.27
6/16/21 12:55,423.28,423.52,423.27,423.51
6/16/21 13:00,423.52,423.52,423.36,423.38
6/16/21 13:05,423.38,423.46,423.34,423.38
6/16/21 13:10,423.38,423.62,423.38,423.61
6/16/21 13:15,423.61,423.62,423.33,423.34
6/16/21 13:20,423.33,423.41,423.17,423.22
6/16/21 13:25,423.23,423.29,423.00,423.11
6/16/21 13:30,423.10,423.41,423.06,423.37
6/16/21 13:35,423.37,423.48,423.31,423.47
6/16/21 13:40,423.47,423.47,423.17,423.20
6/16/21 13:45,423.19,423.23,422.85,422.88
6/16/21 13:50,422.88,423.22,422.60,423.21
6/16/21 13:55,423.22,423.34,423.08,423.14
6/16/21 14:00,423.13,423.13,419.92,420.90
6/16/21 14:05,420.90,422.39,420.83,422.05
6/16/21 14:10,422.04,422.32,421.35,421.46
6/16/21 14:15,421.44,421.44,420.31,420.64
6/16/21 14:20,420.63,421.23,420.43,420.95
6/16/21 14:25,420.94,421.80,420.92,421.55
6/16/21 14:30,421.55,421.89,420.92,421.24
6/16/21 14:35,421.26,421.75,420.68,421.08
6/16/21 14:40,421.08,421.18,420.02,420.03
6/16/21 14:45,420.03,421.03,419.94,420.38
6/16/21 14:50,420.37,421.26,420.25,421.05
6/16/21 14:55,421.06,421.88,420.78,421.66
6/16/21 15:00,421.67,421.94,421.41,421.87
6/16/21 15:05,421.87,422.42,421.82,422.40
6/16/21 15:10,422.39,422.91,422.35,422.82
6/16/21 15:15,422.82,423.18,422.76,423.17
6/16/21 15:20,423.17,423.55,423.01,423.47
6/16/21 15:25,423.46,423.59,422.92,422.93
6/16/21 15:30,422.93,423.19,422.62,422.76
6/16/21 15:35,422.75,423.13,422.47,423.13
6/16/21 15:40,423.13,423.58,422.73,422.80
6/16/21 15:45,422.80,422.88,422.53,422.61
6/16/21 15:50,422.60,422.63,422.27,422.33
6/16/21 15:55,422.32,422.44,421.93,422.26
6/17/21 9:30,421.67,422.53,421.62,422.50
6/17/21 9:35,422.51,422.90,422.45,422.83
6/17/21 9:40,422.83,422.85,421.78,421.83
6/17/21 9:45,421.84,421.97,421.67,421.76
6/17/21 9:50,421.76,422.07,421.73,422.06
6/17/21 9:55,422.06,422.17,421.60,421.84
6/17/21 10:00,421.84,422.15,421.75,422.15
6/17/21 10:05,422.15,422.29,421.31,421.35
6/17/21 10:10,421.35,421.44,421.10,421.37
6/17/21 10:15,421.37,421.85,421.29,421.85
6/17/21 10:20,421.84,421.99,421.68,421.92
6/17/21 10:25,421.92,422.27,421.86,422.00
6/17/21 10:30,422.02,422.53,422.00,422.53
6/17/21 10:35,422.53,422.93,422.47,422.73
6/17/21 10:40,422.74,422.81,422.61,422.75
6/17/21 10:45,422.74,422.84,422.22,422.35
6/17/21 10:50,422.34,422.48,422.07,422.11
6/17/21 10:55,422.12,422.16,421.70,421.89
6/17/21 11:00,421.88,421.96,421.77,421.82
6/17/21 11:05,421.83,421.94,421.64,421.70
6/17/21 11:10,421.68,421.73,421.27,421.41
6/17/21 11:15,421.40,421.93,421.39,421.92
6/17/21 11:20,421.92,421.93,421.65,421.74
6/17/21 11:25,421.75,422.12,421.59,422.05
6/17/21 11:30,422.06,422.53,422.04,422.45
6/17/21 11:35,422.46,422.62,422.39,422.52
6/17/21 11:40,422.53,422.55,422.31,422.38
6/17/21 11:45,422.38,422.56,422.37,422.55
6/17/21 11:50,422.55,422.55,421.70,421.88
6/17/21 11:55,421.89,421.92,421.17,421.28
6/17/21 12:00,421.29,421.42,421.07,421.37
6/17/21 12:05,421.37,421.37,420.90,421.02
6/17/21 12:10,421.02,421.27,420.89,421.17
6/17/21 12:15,421.15,421.15,420.18,420.23
6/17/21 12:20,420.23,420.23,419.39,419.53
6/17/21 12:25,419.52,419.94,419.49,419.66
6/17/21 12:30,419.66,420.10,419.32,420.09
6/17/21 12:35,420.07,420.44,420.00,420.44
6/17/21 12:40,420.43,420.68,420.37,420.51
6/17/21 12:45,420.52,420.64,420.39,420.53
6/17/21 12:50,420.52,420.98,420.38,420.85
6/17/21 12:55,420.85,421.12,420.70,421.12
6/17/21 13:00,421.12,421.64,421.07,421.53
6/17/21 13:05,421.52,422.09,421.51,422.01
6/17/21 13:10,422.01,422.03,421.69,421.85
6/17/21 13:15,421.88,422.02,421.74,421.83
6/17/21 13:20,421.84,422.06,421.79,421.93
6/17/21 13:25,421.94,422.26,421.82,422.25
6/17/21 13:30,422.25,422.44,422.09,422.37
6/17/21 13:35,422.38,422.42,422.27,422.39
6/17/21 13:40,422.38,422.58,422.31,422.54
6/17/21 13:45,422.54,422.62,422.41,422.53
6/17/21 13:50,422.53,422.59,422.17,422.17
6/17/21 13:55,422.16,422.27,421.93,422.19
6/17/21 14:00,422.18,422.34,421.94,422.19
6/17/21 14:05,422.18,422.29,421.86,421.89
6/17/21 14:10,421.88,422.25,421.87,422.16
6/17/21 14:15,422.18,422.29,422.09,422.18
6/17/21 14:20,422.18,422.21,421.97,422.11
6/17/21 14:25,422.12,422.36,422.05,422.22
6/17/21 14:30,422.24,422.27,421.82,421.96
6/17/21 14:35,421.97,422.06,421.82,421.84
6/17/21 14:40,421.84,422.09,421.80,422.04
6/17/21 14:45,422.01,422.12,421.74,421.83
6/17/21 14:50,421.82,421.87,421.64,421.80
6/17/21 14:55,421.79,422.05,421.73,421.81
6/17/21 15:00,421.82,422.28,421.58,422.23
6/17/21 15:05,422.23,422.27,422.03,422.22
6/17/21 15:10,422.22,422.74,422.14,422.72
6/17/21 15:15,422.71,422.71,422.52,422.64
6/17/21 15:20,422.63,422.71,422.39,422.43
6/17/21 15:25,422.43,422.65,422.43,422.59
6/17/21 15:30,422.58,422.76,422.44,422.57
6/17/21 15:35,422.58,422.86,422.38,422.83
6/17/21 15:40,422.82,422.98,422.66,422.71
6/17/21 15:45,422.71,423.00,422.47,422.74
6/17/21 15:50,422.75,423.02,422.29,422.36
6/17/21 15:55,422.37,422.49,421.82,421.96
6/18/21 9:30,417.09,417.71,416.54,417.12
6/18/21 9:35,417.11,417.51,416.69,417.16
6/18/21 9:40,417.16,417.79,416.81,417.67
6/18/21 9:45,417.66,417.83,417.29,417.43
6/18/21 9:50,417.43,417.45,416.28,416.41
6/18/21 9:55,416.42,417.45,416.32,417.23
6/18/21 10:00,417.22,417.46,416.16,416.19
6/18/21 10:05,416.20,417.25,416.20,417.20
6/18/21 10:10,417.19,417.25,416.63,417.06
6/18/21 10:15,417.05,417.05,416.35,416.37
6/18/21 10:20,416.37,416.94,416.11,416.60
6/18/21 10:25,416.60,416.88,416.35,416.66
6/18/21 10:30,416.66,416.76,415.85,416.70
6/18/21 10:35,416.70,417.21,416.65,417.17
6/18/21 10:40,417.17,417.18,416.59,416.74
6/18/21 10:45,416.75,416.76,416.29,416.36
6/18/21 10:50,416.37,416.47,415.91,415.96
6/18/21 10:55,415.97,416.45,415.89,416.20
6/18/21 11:00,416.19,416.55,415.96,416.06
6/18/21 11:05,416.06,416.26,415.96,416.10
6/18/21 11:10,416.12,416.27,415.72,415.76
6/18/21 11:15,415.75,416.32,415.71,416.11
6/18/21 11:20,416.10,416.27,416.02,416.07
6/18/21 11:25,416.06,416.06,415.61,415.66
6/18/21 11:30,415.65,416.49,415.59,416.44
6/18/21 11:35,416.43,416.90,416.36,416.73
6/18/21 11:40,416.73,416.78,416.39,416.54
6/18/21 11:45,416.54,416.74,416.48,416.68
6/18/21 11:50,416.70,416.80,416.58,416.62
6/18/21 11:55,416.61,416.77,416.51,416.77
6/18/21 12:00,416.75,416.77,416.41,416.71
6/18/21 12:05,416.72,417.24,416.69,417.20
